INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
91307	26949	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91308	26949	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91321	26950	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91322	26950	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91323	26950	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91324	26950	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91325	26950	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91326	26950	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91327	26950	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91328	26950	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91341	26951	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91342	26951	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91343	26951	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91344	26951	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91345	26951	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91346	26951	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91347	26951	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91348	26951	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91401	26952	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91402	26952	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91403	26952	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91404	26952	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91405	26952	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91406	26952	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91407	26952	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91408	26952	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91421	26953	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91422	26953	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91423	26953	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91424	26953	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91425	26953	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91426	26953	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91427	26953	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91428	26953	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91441	26954	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91442	26954	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91443	26954	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91444	26954	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91445	26954	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91446	26954	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91447	26954	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91448	26954	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91501	26955	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91502	26955	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91503	26955	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91504	26955	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91505	26955	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91506	26955	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91507	26955	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91508	26955	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91521	26956	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91522	26956	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91523	26956	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91524	26956	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91525	26956	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91526	26956	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91527	26956	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91528	26956	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91541	26957	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91542	26957	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91543	26957	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91544	26957	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91545	26957	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91546	26957	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91547	26957	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91548	26957	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91601	26958	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91602	26958	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91603	26958	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91604	26958	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91605	26958	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91606	26958	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91607	26958	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91608	26958	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91611	26959	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91612	26959	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91613	26959	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91614	26959	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91615	26959	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91616	26959	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91617	26959	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91618	26959	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91621	26960	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91622	26960	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91623	26960	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91624	26960	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91625	26960	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91626	26960	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91627	26960	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91628	26960	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91701	26961	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91702	26961	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91703	26961	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91704	26961	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91705	26961	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91706	26961	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91707	26961	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91708	26961	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91711	26962	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91712	26962	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91713	26962	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91714	26962	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91715	26962	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91716	26962	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91717	26962	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91718	26962	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91721	26963	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91722	26963	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91723	26963	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91724	26963	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91725	26963	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91726	26963	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91727	26963	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91728	26963	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91801	26964	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91802	26964	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91803	26964	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91804	26964	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91805	26964	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91806	26964	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91807	26964	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91808	26964	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91811	26965	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91812	26965	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91813	26965	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91814	26965	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91815	26965	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91816	26965	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91817	26965	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91818	26965	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91821	26966	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91822	26966	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91823	26966	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91824	26966	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91825	26966	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91826	26966	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91827	26966	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91828	26966	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91901	26967	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91902	26967	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91903	26967	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91904	26967	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91905	26967	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91906	26967	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91907	26967	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91908	26967	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91931	26968	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91932	26968	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91933	26968	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91934	26968	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91935	26968	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91936	26968	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91937	26968	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91938	26968	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91961	26969	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91962	26969	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91963	26969	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91964	26969	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91965	26969	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91966	26969	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91967	26969	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
91968	26969	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92001	26970	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92002	26970	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92003	26970	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92004	26970	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92005	26970	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92006	26970	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92007	26970	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92008	26970	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92031	26971	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92032	26971	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92033	26971	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92034	26971	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92035	26971	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92036	26971	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92037	26971	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92038	26971	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92061	26972	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92062	26972	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92063	26972	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92064	26972	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92065	26972	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92066	26972	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92067	26972	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92068	26972	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92101	26973	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92102	26973	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92103	26973	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92104	26973	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92105	26973	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92106	26973	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92107	26973	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92108	26973	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92131	26974	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92132	26974	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92133	26974	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92134	26974	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92135	26974	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92136	26974	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92137	26974	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92138	26974	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92161	26975	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92162	26975	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92163	26975	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92164	26975	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92165	26975	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92166	26975	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92167	26975	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92168	26975	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92201	26976	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92202	26976	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92203	26976	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92204	26976	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92205	26976	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92206	26976	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92207	26976	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92208	26976	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92231	26977	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92232	26977	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92233	26977	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92234	26977	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92235	26977	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92236	26977	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92237	26977	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92238	26977	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92261	26978	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92262	26978	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92263	26978	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92264	26978	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92265	26978	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92266	26978	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92267	26978	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92268	26978	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92301	26979	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92302	26979	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92303	26979	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92304	26979	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92305	26979	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92306	26979	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92307	26979	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92308	26979	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92331	26980	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92332	26980	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92333	26980	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92334	26980	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92335	26980	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92336	26980	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92337	26980	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92338	26980	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92361	26981	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92362	26981	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92363	26981	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92364	26981	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92365	26981	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92366	26981	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92367	26981	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92368	26981	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92401	26982	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92402	26982	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92403	26982	1	7	300	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92404	26982	1	7	400	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92405	26982	1	7	500	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92406	26982	1	7	600	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92407	26982	1	7	700	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92408	26982	1	7	800	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92421	26983	1	7	100	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
92422	26983	1	7	200	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0
